"RINEX nav vs RINEX obs: ¿qué contiene cada uno?","nav: efemérides broadcast (parámetros orbitales + reloj por satélite). obs: observables del receptor (pseudodistancia, fase, Doppler, C/N0)","GNSS::M0::0.4"
"¿Qué es un archivo SP3 y cada cuánto da datos?","Órbitas precisas post-procesadas: posición ECEF de cada satélite cada 5–15 min. Verdad de referencia contra la broadcast","GNSS::M0::0.4"
"¿Qué es un archivo CLK?","Relojes precisos de satélites y estaciones cada 30 s, calculados por centros de análisis","GNSS::M0::0.4"
"¿Qué es el formato Hatanaka (.crx)?","RINEX obs comprimido; hay que descomprimirlo (paquete hatanaka) antes de parsearlo","GNSS::M0::0.4"
"Latencia y cobertura: broadcast / IGS rapid / MGEX final","broadcast: ~0 s, multi-GNSS, ~1 m. rapid: ~1 día, SOLO GPS, ~2.5 cm. MGEX final (CODE): ~2 semanas, multi-GNSS, ~2.5 cm","GNSS::M0::0.4"
"¿Por qué el curso usa un día ~3 semanas en el pasado?","Para que el final MGEX (única órbita precisa multi-GNSS) ya esté publicado → todo reproducible","GNSS::M0::0.4"
"¿De dónde baja el curso BRDC y obs sin cuenta?","BKG (igs.bkg.bund.de/root_ftp/IGS/): BRDC diario multi-GNSS y obs de estaciones IGS, HTTPS anónimo","GNSS::M0::0.4"
"¿De dónde salen SP3 y CLK finales multi-GNSS?","CODE/AIUB (ftp.aiub.unibe.ch/CODE_MGEX/): finales MGEX GPS+GLO+GAL+BDS+QZSS, ~2 semanas de latencia","GNSS::M0::0.4"
"GPS 450 vs Galileo 11 119 efemérides en el mismo BRDC diario: ¿por qué?","GPS re-emite cada 2 h; Galileo cada ~10 min y por 3 canales (I/NAV E1, I/NAV E5b, F/NAV E5a); el mixto guarda todo","GNSS::M0::0.4"
"¿Qué es el sufijo _N que agrega georinex al cargar un nav?","Mensajes duplicados del mismo SV/época (I/NAV vs F/NAV): hay que elegir un tipo de mensaje antes de propagar (clase 1.3)","GNSS::M0::0.4"
"¿Cómo se detecta una cabecera de efeméride en un RINEX nav crudo?","Línea que empieza con letra de constelación + 2 dígitos (p. ej. E12); las de parámetros empiezan con espacios","GNSS::M0::0.4"
"¿Qué es el DOY y cómo organiza los archivos IGS?","Día del año (001–366); los servidores publican por /AAAA/DDD/ y el curso guarda en data/raw/AAAA/DDD/","GNSS::M0::0.4"
"¿Qué cuenta la semana GPS y desde cuándo?","Semanas enteras desde el 1980-01-06; 2026-06-15 cae en la semana 2423","GNSS::M0::0.4"
"Caso abril 2019: ¿qué pasó en el rollover de la semana GPS?","LNAV transmite la semana en 10 bits (0–1023): al reiniciarse, receptores sin actualizar saltaron ~19.6 años. Validar fechas es parte del pipeline (Galileo usa 12 bits)","GNSS::M0::0.4"
