"¿Cuáles son los tres segmentos de un GNSS?","Espacial (satélites+relojes atómicos), Control (estaciones que calculan y suben órbita/reloj), Usuario (el receptor)","GNSS::B1::vision-global"
"¿Cuál es el arco causal que recorre el path?","señal → observable → error → órbita → PVT","GNSS::B1::vision-global"
"¿Qué hace el segmento de control?","Observa los satélites, calcula sus órbitas y relojes, y sube la efeméride fresca que cada satélite retransmite","GNSS::B1::vision-global"
"¿Cuáles son los cuatro observables y su precisión?","Código (~m), fase de portadora (~mm, ambigua), Doppler (velocidad), C/N0 (potencia, centinela anti-spoofing)","GNSS::B1::vision-global"
"¿Por qué la solución es PVT y no solo posición?","El receptor tiene 4 incógnitas: x,y,z y su sesgo de reloj c·δt. Al resolver el reloj, el GNSS da también tiempo (la T)","GNSS::B1::vision-global"
"¿Por qué hacen falta ≥4 satélites?","4 incógnitas (x,y,z,c·δt) → mínimo 4 ecuaciones → 4 satélites. Más satélites = redundancia para integridad (mod5)","GNSS::B1::vision-global"
"¿Por qué 'pseudo'distancia?","Es una medición de tiempo × c contaminada por los sesgos de reloj de satélite y receptor: mezcla distancia con relojes imperfectos","GNSS::B1::vision-global"
"¿Qué observable es milimétrico pero ambiguo?","La fase de portadora: precisión de mm pero con un número entero de ciclos desconocido (ambigüedad), que hay que resolver","GNSS::B1::vision-global"
"¿Por qué a la banca y a la red eléctrica les importa el GNSS?","Por la T de PVT: usan el receptor como fuente de tiempo sincronizado, no para posición. Jamming/spoofing es un problema de timing nacional","GNSS::B1::vision-global"
"¿Qué tienen en común el segmento de control y fetch_data.py?","Ambos son la 'tubería' que provee órbitas y relojes: el control los calcula y sube; fetch_data los baja para los labs","GNSS::B1::vision-global"
