"¿Qué sistema resuelven las ecuaciones normales de mínimos cuadrados?","(AᵀA)x̂ = Aᵀb — minimiza ‖Ax−b‖²","GNSS::M0::0.2"
"¿Qué propiedad geométrica cumple el residuo r = b − Ax̂?","Aᵀr = 0: es ortogonal al espacio columna de A (Ax̂ es la proyección de b)","GNSS::M0::0.2"
"Ecuaciones normales PONDERADAS y elección de W","(AᵀWA)x̂ = AᵀWb con W = diag(1/σᵢ²): más ruido ⇒ menos peso","GNSS::M0::0.2"
"¿Ponderar garantiza mejor resultado en cada tirada?","No: reduce la VARIANZA del estimador (ventaja estadística, se ve con Monte Carlo). En una tirada puede perder.","GNSS::M0::0.2"
"Los 4 pasos de una iteración de Gauss-Newton","1) r = y − f(p)  2) J = ∂f/∂p  3) resolver (JᵀJ)δ = Jᵀr  4) p ← p + δ hasta ‖δ‖ < tol","GNSS::M0::0.2"
"¿Qué relación hay entre Gauss-Newton y el PVT de GNSS?","El PVT ES Gauss-Newton: f = pseudodistancias predichas, p = (x, y, z, c·dt), J = geometría","GNSS::M0::0.2"
"Covarianza del estimador LS con ruido N(0, σ²I)","cov(x̂) = σ²(AᵀA)⁻¹ — depende solo de la geometría (A) y del nivel de ruido","GNSS::M0::0.2"
"¿Qué concepto GNSS nace de σ²(AᵀA)⁻¹?","El DOP: con A = matriz de geometría, GDOP = √tr((AᵀA)⁻¹) amplifica σ","GNSS::M0::0.2"
"¿Cómo se chequea convergencia en GN: residuo o paso?","Con ‖δ‖ (el paso). El residuo NO tiende a cero con datos ruidosos; el paso sí.","GNSS::M0::0.2"
"Propiedades de una matriz de rotación","RᵀR = I (ortogonal), det R = +1, preserva normas y ángulos; NO conmutan en 3D","GNSS::M0::0.2"
"Demostración rápida de que Rx y Rz no conmutan","Rz(90°)Rx(90°)ẑ = (1,0,0) pero Rx(90°)Rz(90°)ẑ = (0,−1,0)","GNSS::M0::0.2"
"¿Qué indica un número de condición alto en la matriz de diseño?","Columnas casi paralelas = mediciones casi redundantes = el error se amplifica (en GNSS: DOP alto)","GNSS::M0::0.2"
"¿Por qué QR/SVD es más estable que ecuaciones normales?","Porque cond(AᵀA) = cond(A)²: formar AᵀA duplica los dígitos perdidos","GNSS::M0::0.2"
"¿Dónde nació el método de mínimos cuadrados?","Gauss, 1801: recuperación de la órbita de Ceres con 41 días de observaciones — LS nació resolviendo una órbita","GNSS::M0::0.2"
