"¿Diferencia entre jamming y spoofing?","Jamming NIEGA el servicio ahogando la señal con potencia/ruido (ruidoso, fácil de detectar). Spoofing ENGAÑA con señales falsas creíbles (sutil, difícil). Martillo vs carterista","GNSS::B3::6.5"
"¿Cómo se detecta un jammer por energía?","El jammer eleva la potencia total del canal → el AGC del receptor se satura / la energía por bloque salta muy por encima de la línea base. Detección simple y robusta","GNSS::B3::6.5"
"¿Por qué el C/N0 cae con un jammer aunque suba la potencia total?","El jammer eleva el PISO DE RUIDO; el C/N0 mide la señal GNSS sobre ese piso, así que cae. Mirar el pico del espectro engaña (se engancha al jammer): hay que mirar la señal en su bin","GNSS::B3::6.5"
"¿Por qué el jammer chirp es más efectivo que el CW?","El CW (tono fijo) se puede recortar con un filtro notch. El chirp barre toda la banda, así que ningún notch fijo lo elimina. Es el jammer barato más común","GNSS::B3::6.5"
"¿Por qué un jammer diminuto niega GNSS en cientos de metros?","La señal GNSS llega feblísima (~1e-16 W) desde 20 000 km. Un jammer de 1 W cercano la supera por ~130 dB (J/S enorme): basta poca potencia para ahogarla","GNSS::B3::6.5"
"¿Qué le pasa al tracking bajo jamming?","El C/N0 cae por debajo del umbral de enganche (~30 dB-Hz) y los lazos DLL/PLL pierden el satélite. En el lab: C/N0 cae ~26 dB-Hz → tracking perdido","GNSS::B3::6.5"
"¿Qué muestra un espectrograma de jamming?","La energía por frecuencia y tiempo: un CW aparece como línea horizontal; un chirp como una diagonal que barre la banda durante la ventana de ataque","GNSS::B3::6.5"
"Resultado del lab de jamming","Jammer +30 dB de potencia, detección 100% (0% falsa alarma), C/N0 cae ~26 dB-Hz, tracking perdido. El chirp barre ±1.5 MHz","GNSS::B3::6.5"
"¿Qué es el AGC y por qué sirve anti-jamming?","Control automático de ganancia: ajusta la amplificación al nivel de entrada. Un salto brusco del AGC delata un aumento anómalo de potencia (jammer), sin siquiera decodificar","GNSS::B3::6.5"
"¿Jamming es detectable pero no evitable?","Detectarlo es fácil (energía/AGC); mitigarlo es difícil: filtros notch (CW), antenas CRPA con nulos hacia el jammer, o fusión con INS (7.5) para puentear la pérdida","GNSS::B3::6.5"
