"¿Qué es γ en la combinación iono-free E1/E5a?","(f1/f5)² = (1575.42/1176.45)² = 1.7933; P_IF = (γP1 − P5)/(γ−1)","GNSS::M1::1.5"
"¿Por qué la iono-free elimina la ionósfera?","La iono es dispersiva (retardo ∝ 1/f²): con dos frecuencias se despeja algebraicamente; la tropo no (aire neutro)","GNSS::M1::1.5"
"¿Qué reloj broadcast usa el usuario E1/E5a de Galileo?","El de F/NAV (DataSrc 258), definido para esa combinación: sin BGD","GNSS::M1::1.5"
"¿Por qué evaluar la órbita en t_tx y no en t_rx?","La señal viaja ~80 ms; el satélite se movió ~300 m en ese tiempo","GNSS::M1::1.5"
"¿Qué es la corrección de Sagnac y cuánto vale?","La Tierra rota ω⊕·τ durante el vuelo de la señal; en el fix de LPGS: ~32 m","GNSS::M1::1.5"
"Modelo troposférico mínimo del lab","2.3·exp(−h/7160)/sin(el) m: ~2.3 m cenitales, 9.5 m a 14° de elevación","GNSS::M1::1.5"
"¿Por qué la relatividad de excentricidad es chica en Galileo?","−2√(μA)e·sinE/c² con e≈3e-4 → ~25 cm máx; en GPS (e hasta 0.02) llega a ±14 m","GNSS::M1::1.5"
"¿Cómo se maneja el reloj del receptor en PVT?","Como 4ª incógnita: columna de unos en el jacobiano absorbe todo sesgo común","GNSS::M1::1.5"
"¿Por qué el PVT del lab usa dos pasadas?","La tropo necesita la elevación, y la elevación necesita saber (aprox) dónde estás","GNSS::M1::1.5"
"¿Qué contiene el residuo RMS ~1 m del fix?","Domina órbita+reloj broadcast (~1 m, clase 1.3) + tropo residual + multipath + ruido ×3","GNSS::M1::1.5"
"¿Qué pasó el 2 de mayo de 2000?","Se apagó la Selective Availability del GPS: el error civil cayó de ~100 m a ~10 m de un instante a otro","GNSS::M1::1.5"
"Resultado del fix Galileo en LPGS (2026-06-15)","3D 1.95 m en una época; RMS 1.78 m en 1 hora (121 épocas) vs coordenada IGS","GNSS::M1::1.5"
"¿Para qué sirven los grados de libertad sobrantes (8 sats, 4 incógnitas)?","Residuos → detección de outliers/spoofing parcial (RAIM): la base de la integridad","GNSS::M1::1.5"
