"Los 6 elementos keplerianos y qué fija cada grupo","a, e (tamaño/forma) · i, Ω (plano) · ω (orientación en el plano) · M₀ (posición)","GNSS::M0::0.3"
"Ecuación de Kepler","M = E − e·sin(E); trascendente, se resuelve por Newton desde E₀ = M","GNSS::M0::0.3"
"Las tres anomalías en orden de cálculo","M (media: reloj, lineal en t) → E (excéntrica: Kepler) → ν (verdadera: la geométrica)","GNSS::M0::0.3"
"Fórmula del semiángulo para ν","ν = 2·atan2(√(1+e)·sin(E/2), √(1−e)·cos(E/2)) — robusta en los 4 cuadrantes","GNSS::M0::0.3"
"¿Cuántas iteraciones de Newton necesita Kepler con e~0.01 (GNSS)?","2-3 (tol 1e-12): con e chico la ecuación es casi lineal — resolverla es 'gratis'","GNSS::M0::0.3"
"Periodo y velocidad de un satélite GPS","a = 26 560 km → T ≈ 11 h 58 m (medio día sidéreo), v ≈ 3.87 km/s","GNSS::M0::0.3"
"¿Por qué el ground track de GPS se repite cada día?","T = medio día SIDÉREO: 2 vueltas por vuelta de la Tierra (resonancia 2:1)","GNSS::M0::0.3"
"¿Por qué Galileo eligió T ≈ 14 h 05 m?","Para evitar la resonancia 2:1 de GPS (usa 17 vueltas cada 10 días): las perturbaciones no se acumulan en el mismo lugar","GNSS::M0::0.3"
"Tercera ley de Kepler (forma útil)","T² / a³ = 4π²/μ = 9.904×10⁻¹⁴ s²/m³ para cualquier órbita terrestre","GNSS::M0::0.3"
"Regresión nodal por J2 (fórmula)","Ω̇ = −(3/2)·J2·(Re/p)²·n·cos(i), con n = √(μ/a³), p = a(1−e²)","GNSS::M0::0.3"
"Ω̇ por J2 para GPS y para la ISS","GPS (i=55°): −0.039 °/día · ISS (i=51.6°): −4.95 °/día (¡125× más!)","GNSS::M0::0.3"
"¿Por qué la efeméride broadcast trae OMEGA_DOT?","Porque J2 hace precesar el plano orbital: sin ese término el error orbital crecería a cientos de metros en horas","GNSS::M0::0.3"
"¿Por qué la efeméride broadcast caduca (~4 h)?","Es un ajuste kepleriano local + correcciones de 1er orden, no una órbita integrada: luni-solar, SRP y J2 superior se acumulan","GNSS::M0::0.3"
"Tiempo de vuelo de la señal GPS","Cénit ~67 ms (20 200 km), horizonte ~86 ms (25 783 km)","GNSS::M0::0.3"
"Caso Galileo 5/6 (2014): qué pasó y qué se ganó","Fregat los dejó en órbita elíptica (e≈0.23); rescatados subiendo el perigeo; sus relojes verificaron el corrimiento al rojo gravitacional 5× mejor que GP-A (PRL 2018)","GNSS::M0::0.3"
