"¿Qué polinomios generan el código C/A de GPS?","G1 = 1+x³+x¹⁰ y G2 = 1+x²+x³+x⁶+x⁸+x⁹+x¹⁰, LFSR de 10 etapas en todos-unos","GNSS::M2::2.1"
"¿Cómo se elige el código de cada PRN?","Con el phase selector: XOR de dos etapas de G2 (tabla de 32 pares del IS-GPS-200)","GNSS::M2::2.1"
"¿Por qué el período del C/A es 1023?","2¹⁰ − 1: el LFSR primitivo recorre todos los estados salvo el todos-ceros (absorbente)","GNSS::M2::2.1"
"¿Qué valores toma la correlación cruzada de códigos Gold (n=10)?","Solo tres: {−65, −1, 63}, con t = 2⁽ⁿ⁺²⁾ᐟ² + 1 = 65","GNSS::M2::2.1"
"¿Cómo se valida un generador C/A sin satélites?","Primeros 10 chips en octal vs IS-GPS-200: PRN1 = 1440","GNSS::M2::2.1"
"¿Cuánto mide un chip C/A?","c / 1.023 MHz ≈ 293 m; el código entero (1 ms) ≈ 300 km","GNSS::M2::2.1"
"¿Qué es la ganancia de procesamiento del C/A?","10·log₁₀(1023) ≈ 30.1 dB: saca a la señal ~19 dB bajo el ruido a +11 dB","GNSS::M2::2.1"
"¿Qué es el problema near-far?","La aislación Gold es −23.9 dB: un transmisor ~24 dB más fuerte empata tu pico — lo que explota un spoofer cercano","GNSS::M2::2.1"
"¿Por qué la correlación del código es circular y qué gana con FFT?","El código es periódico; IFFT(FFT·conj(FFT)) da los 1023 desfases en O(N log N) — el corazón de la adquisición","GNSS::M2::2.1"
"¿En qué se diferencian los códigos Galileo E1 de los GPS C/A?","Son de memoria (4092 chips, 4 ms, elegidos por búsqueda), no generables por LFSR","GNSS::M2::2.1"
"¿Qué es CBOC(6,1,1/11)?","La modulación de E1: BOC(1,1) + BOC(6,1) con 1/11 de la potencia — energía partida en dos lóbulos","GNSS::M2::2.1"
"¿Para qué sirve el canal piloto E1-C?","Sin datos → integración coherente larga → más sensibilidad y tracking robusto","GNSS::M2::2.1"
"¿Qué demuestra el spoofing del yate de 2013 (Humphreys)?","Que con los códigos públicos y ~US$2000 se capturan los lazos de un receptor real sin alarmas","GNSS::M2::2.1"
