"El estadístico RAIM y su distribución","T = rᵀr/σ² ~ χ²(n−4) sin fallos; media = dof (medido: 3.0 con dof 3)","GNSS::M5::5.1"
"¿De dónde sale el umbral RAIM?","chi2.ppf(1−Pfa, dof): con Pfa=1e-3 y dof=3 → 16.3","GNSS::M5::5.1"
"¿Cómo escala T con un bias b?","Cuadrático (r ∝ b → T ∝ b²): 20 m→278, 50→1663, 100→6581","GNSS::M5::5.1"
"¿Cómo escala el DAÑO con el bias?","Lineal, con la pendiente geométrica: slope de E07 ≈ 0.335 (100 m → 33.5 m de error 3D)","GNSS::M5::5.1"
"¿Por qué ≥5 sats para detectar y ≥6 para excluir?","Detectar pide ≥1 dof; excluir pide que el subconjunto sin el culpable siga redundante","GNSS::M5::5.1"
"¿Qué es la zona ciega del RAIM?","Los biases que caben en el ruido (acá ≤4 m): sesgan sin disparar — la cuantifica el PL (5.3)","GNSS::M5::5.1"
"Épocas reales que disparan sin fallo inyectado","3/121: no son falsas alarmas, son épocas sucias (multipath/rasantes) — RAIM como control de calidad","GNSS::M5::5.1"
"¿Qué NO distingue el estadístico T?","Un fallo grande de varios medianos: la hipótesis de fallo único es su límite (→ ARAIM)","GNSS::M5::5.1"
"Trade-off de bajar Pfa","Menos falsas alarmas ↔ umbral más alto ↔ zona ciega más grande (aviación: 1e-5/h)","GNSS::M5::5.1"
"¿Por qué la 7.2 motiva esta clase?","El EKF con 3 SVs daba fix con 395 km de error y P chica: sin redundancia no hay auditoría interna posible","GNSS::M5::5.1"
