"¿Qué es la cadena de integridad del sistema?","La combinación de capas de monitoreo usuario (RAIM, consistencia, OSNMA, física) + segmento de tierra (salud, SISRE). Ninguna sola cubre todo; combinadas dan integridad de extremo a extremo","GNSS::B4::5.4"
"¿Por qué ninguna capa de integridad alcanza sola?","Cada una tiene su punto ciego: RAIM necesita redundancia, OSNMA no ve el rango, la física no ve fallos de reloj, la consistencia se evade con ataques sofisticados. Se combinan (defensa en capas)","GNSS::B4::5.4"
"¿Qué capa detecta el replay/meaconing y por qué solo esa?","La consistencia (6.4): el replay tiene datos y tags OSNMA reales (OSNMA no lo ve), efeméride plausible (física no) y puede pasar RAIM. Solo el salto de posición/tiempo/C-N0 lo delata","GNSS::B4::5.4"
"¿Qué ve el monitoreo de tierra que el usuario no?","La salud del segmento y del sistema: SISRE anómalo, satélite enfermo no señalado, calidad de órbita/reloj. El usuario solo ve lo que llega a su antena","GNSS::B4::5.4"
"¿Qué ve el usuario que la tierra no?","El spoofing/jamming LOCAL en su ubicación: la red de tierra no está donde está el usuario, así que no puede diagnosticar un ataque local. Por eso ambas mitades se necesitan","GNSS::B4::5.4"
"¿Cómo une SBAS las dos mitades de la cadena de integridad?","El segmento de tierra monitorea la constelación y transmite correcciones E integridad (los σ, 5.3) al usuario, que calcula sus protection levels. Es la integridad de sistema operacional","GNSS::B4::5.4"
"Resultado del lab 5.4","Combinando las 5 capas se cubren 5/5 escenarios; la mejor capa sola (consistencia) cubre 4/5, OSNMA solo 1/5. Solo capas de usuario: 4/5 (la tierra agrega el 5º)","GNSS::B4::5.4"
"¿Qué escenarios integra la cadena de integridad?","Fallo de reloj, efeméride falsa, spoofing de rango, replay, y mala salud de satélite. Cada uno lo detecta un subconjunto distinto de capas → hace falta combinarlas","GNSS::B4::5.4"
"¿Cómo se relacionan 5.1, 5.3, 6.x y 4.1 en la integridad?","5.1/5.3: RAIM y protection levels (usuario). 6.1/6.4: cripto y detección de ataques. 4.1: sanidad física. 5.4 las integra con el monitoreo de tierra en una cadena de sistema","GNSS::B4::5.4"
"¿Qué es la 'detección de ataques del sistema'?","La vista de sistema (B4) que combina las defensas de usuario (integridad, cripto, consistencia) con el monitoreo del segmento de tierra para detectar tanto fallos como ataques","GNSS::B4::5.4"
