"¿Por qué la efeméride broadcast tiene 16 parámetros y no 6?","6 elementos definen una elipse de dos cuerpos; la órbita real sufre perturbaciones (J2, luni-solar, presión de radiación) que la apartan km en medio día — el ICD agrega correcciones que las absorben","GNSS::M4::4.1"
"¿Cuáles son las tres perturbaciones principales de un MEO GNSS?","De mayor a menor: achatamiento terrestre (J2, dominante — precesa nodo y perigeo), atracción luni-solar (Sol y Luna), presión de radiación solar (fotones, depende del modelo del cuerpo)","GNSS::M4::4.1"
"¿Qué corrige el parámetro Δn (DeltaN) de la efeméride?","El error de fase a lo largo de la órbita: n = n0 + Δn ajusta el movimiento medio. Es ∝ tk, así que se anula en Toe y crece con el arco — domina el residuo lejos de Toe (~500 m en 2 h)","GNSS::M4::4.1"
"¿Qué corrigen los armónicos Cxx de la efeméride?","Cus/Cuc (argumento de latitud), Crs/Crc (radio), Cis/Cic (inclinación): perturbaciones de período orbital, sobre todo J2. Dependen de la posición (2φ), NO se anulan en Toe (J2 es permanente)","GNSS::M4::4.1"
"¿Qué correcciones del ICD se anulan en Toe y cuáles no?","Δn e IDOT se anulan (∝ tk, corrigen efectos acumulativos). Los armónicos Cxx no (dependen de 2φ, corrigen J2 que actúa siempre). La firma temporal delata la física: acumulativo vs permanente","GNSS::M4::4.1"
"¿Por qué la efeméride broadcast se re-emite cada ~3 h?","Cada juego de parámetros vale ~3-4 h; fuera del arco el ajuste ya no sigue la órbita real. Una elipse pura extrapolada 12 h acumula ~3.6 km. Se re-emite con parámetros frescos y el receptor elige el Toe más cercano","GNSS::M4::4.1"
"¿Qué es el salto en el empalme entre efemérides consecutivas?","La discontinuidad al pasar de una efeméride a la siguiente: lo que el segmento de control re-ajustó entre cargas. En Galileo es sub-métrico (~0.7 m) — monitorearlo es control de calidad de la órbita","GNSS::M4::4.1"
"¿Por qué el ICD transmite parámetros ajustados y no un modelo de fuerzas?","Un modelo de fuerzas (gravedad de alto grado, luni-solar, radiación) no cabe en el mensaje ni el receptor quiere integrarlo. El segmento de control ajusta en tierra y transmite parámetros que, con Kepler simple, reproducen la órbita","GNSS::M4::4.1"
"¿Cuál es el período orbital de Galileo y su ciclo de repetición?","n0 = sqrt(μ/a³) con a≈29600 km da T ≈ 14 h 04 m (1.7 vueltas/día sidéreo, no entero). La geometría cierra recién a las 17 vueltas = 10 días — el mismo ciclo del multipath sideral (3.4)","GNSS::M4::4.1"
"¿Qué componente del error orbital pesa más en el rango y por qué?","La RADIAL: se proyecta casi entera sobre la línea de vista receptor-satélite en la mayoría de geometrías. Las tangenciales (along/cross-track) se proyectan con factores pequeños. Por eso POD separa RTN y vigila la radial","GNSS::M4::4.1"
"¿Protege OSNMA contra una efeméride falsa, y qué defensa la complementa?","OSNMA autentica origen e integridad del mensaje (no se puede inyectar efeméride falsa auténtica), pero no valida que los números sean físicamente sensatos. Un chequeo de sanidad (semieje MEO, salto de empalme, consistencia) es capa complementaria","GNSS::M4::4.1"
"¿Cuál es la diferencia entre efeméride broadcast y órbita precisa (SP3)?","Broadcast: kepleriano + parches, ajuste sobre arco corto, sub-métrico a métrico, latencia 0. Precisa (SP3): POD con redes globales + física detallada, tablas cada 5-15 min, ~cm, con latencia (horas a semanas)","GNSS::M4::4.1"
