"¿Cuál es la combinación iono-free para E1/E5a?","P_IF = (γ·P1 − P5)/(γ−1) = 2.261·P1 − 1.261·P5, con γ = (f1/f5)² ≈ 1.793; los coeficientes suman 1 para preservar la geometría","GNSS::M3::3.2"
"¿Por qué la combinación iono-free funciona sin ningún modelo?","Porque el retardo iono escala exactamente como 1/f²: la combinación anula ese término época por época, en calma o en tormenta (queda solo el 2º orden, ~cm)","GNSS::M3::3.2"
"¿Qué mide la divergencia P5 − P1?","(γ−1)·I1 + c(γ−1)·BGD + DCB_rx: la ionosfera oblicua aislada (geometría, relojes y tropo se cancelan) más dos sesgos de hardware","GNSS::M3::3.2"
"¿Qué es el BGD de Galileo?","Broadcast Group Delay: el sesgo interfrecuencia del hardware del satélite (E1 vs E5a), transmitido en el mensaje de navegación (~ns)","GNSS::M3::3.2"
"¿A qué está referido el reloj F/NAV de Galileo y qué implica?","A la combinación iono-free E1/E5a: el usuario dual no corrige nada; el usuario E1-only debe restar c·BGD","GNSS::M3::3.2"
"¿Cuánto amplifica el ruido la combinación iono-free E1/E5a?","σ_IF = √(2.261² + 1.261²)·σ_P ≈ 2.59·σ_P — es un peaje fijo, haya o no ionosfera","GNSS::M3::3.2"
"¿Cuándo puede un modelo (Klobuchar) ganarle al iono-free de código?","Con iono mansa (noche, invierno, mínimo solar): el sesgo residual del modelo queda menor que el ruido ×2.59; error total = √(sesgo² + ruido²)","GNSS::M3::3.2"
"¿Por qué la ionosfera golpea sobre todo la componente vertical?","Todos los satélites están arriba: el retardo correlacionado con la elevación se proyecta en U (y su parte común, en el reloj); en horizontal se cancela por simetría azimutal","GNSS::M3::3.2"
"¿Qué es el filtro de Hatch y qué resuelve?","Suaviza el código guiado por la fase (~100 s): baja el ruido ×1/√N y vuelve irrelevante el ×2.59 del iono-free — la solución profesional","GNSS::M3::3.2"
"¿Qué es DFMC en aviación?","Dual-Frequency Multi-Constellation: los SBAS de 2ª generación (EGNOS V3) con iono-free L1/L5 y E1/E5a a bordo — la iono de 1er orden deja de ser amenaza de integridad","GNSS::M3::3.2"
"¿Cómo detecta spoofing la divergencia de doble frecuencia?","Señal spoofeada sin iono real da divergencia constante, sin estructura de elevación ni evolución — anómala vs climatología; capturar una sola frecuencia la rompe del todo","GNSS::M3::3.2"
"Código−fase vs código−código para medir iono: ¿cuál y por qué?","P−Φ = 2·I con ruido mínimo (ideal para la variación, pero con ambigüedad); P5−P1 = 0.79·I más ruidosa pero absoluta — se combinan: nivel por códigos, dinámica por fase","GNSS::M3::3.2"
"¿Por qué L1/L2 amplifica más el ruido que L1/L5?","Frecuencias más cercanas → ionosferas más parecidas → coeficientes más grandes (γ−1 chico): ×2.98 vs ×2.59 — separar frecuencias abarata la iono-free","GNSS::M3::3.2"
