"¿Qué es PPP (Precise Point Positioning)?","Posicionamiento preciso SIN estación base: usa productos globales precisos (SP3 órbita, CLK reloj) para modelar el error de cada satélite en vez de cancelarlo contra un vecino","GNSS::B2::7.4"
"SP3 vs CLK: ¿qué trae cada uno?","SP3: órbitas precisas (~cm) cada 5-15 min. CLK: relojes precisos de satélite (~0.1 ns) cada 30 s. Se usan del mismo centro (par consistente)","GNSS::B2::7.4"
"¿Qué corrección omiten los relojes precisos CLK?","La relativista periódica −2(r·v)/c². Hay que sumarla usando la velocidad del satélite (derivada del SP3). Sin ella el error salta a metros","GNSS::B2::7.4"
"¿Por qué la relatividad es cm en Galileo y m en GPS?","Amplitud = 2√(μa)·e/c². Galileo e≈3.4e-4 → ~8 cm; GPS e≈0.01 (30× mayor) → metros. Misma física, distinta excentricidad","GNSS::B2::7.4"
"¿Por qué el ZWD se estima en batch y no por época en código?","Con código y una sola época el ZWD es casi inobservable: su mapeo 1/sin(el) se correlaciona con el reloj y la vertical. En batch (o con filtro) la geometría cambia y lo hace observable","GNSS::B2::7.4"
"¿Por qué el PPP de solo código no llega a centímetros?","Aun con órbita/reloj perfectos, el código tiene ruido y multipath de dm-m. El techo es el metro; para cm hace falta la fase de portadora (ruido mm)","GNSS::B2::7.4"
"Resultado del lab PPP-lite (día 166)","ZWD=0: 1.88 m; ZWD óptimo 14 cm: 1.83 m; broadcast ~1.95 m. Mejora modesta: órbita/reloj ya no eran el cuello de botella","GNSS::B2::7.4"
"¿Qué agrega la fase de portadora que el código no tiene?","Ruido de ~2 mm (150× menos que código) → precisión cm. El costo: una ambigüedad entera de ciclos por satélite que hay que resolver (RTK) o dejar converger (PPP)","GNSS::B2::7.4"
"PPP vs DGNSS vs RTK","PPP: productos globales, sin base, converge lento. DGNSS: base cercana, correcciones de código. RTK: fase con ambigüedades, cm, baseline corto","GNSS::B2::7.4"
"¿Cómo se interpola la posición del satélite desde el SP3?","Lagrange de ~10 nodos centrados sobre las épocas de 5 min; la velocidad (para relatividad) por diferencia finita de la interpolación","GNSS::B2::7.4"
