"¿Cuál es la cadena de confianza OSNMA completa?","Raíz de Merkle (embebida) → clave pública (prueba de inclusión) → firma ECDSA del KROOT → KROOT → claves TESLA reveladas → tags que autentican los datos de navegación","GNSS::B3::6.2"
"¿Por qué la verificación va de la raíz hacia afuera?","La raíz de Merkle es lo único en lo que el receptor confía de fábrica (embebida). Todo lo demás se prueba contra ella: pubkey→firma→KROOT→claves→tags. Invertir el orden sería confiar en algo no probado","GNSS::B3::6.2"
"¿Cómo detecta OSNMA un dato de navegación alterado?","El tag (MAC con la clave TESLA de esa época) no cierra si los datos cambiaron: al recomputar el tag sobre los datos alterados da distinto → el frame se rechaza","GNSS::B3::6.2"
"¿Qué es galmon.eu?","Un servicio que publica telemetría Galileo en vivo, incluyendo los campos OSNMA (DSM-KROOT, tags, claves TESLA). Permite correr la verificación contra la constelación real","GNSS::B3::6.2"
"¿Qué es el Chain ID / relevo de cadena en OSNMA?","Identificador de la cadena TESLA vigente; cuando el sistema rota de cadena, el receptor debe reconocer el relevo y validar la nueva KROOT antes de seguir autenticando","GNSS::B3::6.2"
"En el stream, ¿cuándo se revela la clave TESLA de una época?","En el subframe SIGUIENTE (revelación diferida): primero llega el tag de la época e, después la clave de e. El receptor guarda el tag y verifica al recibir la clave","GNSS::B3::6.2"
"Resultado del lab de cadena OSNMA","Stream limpio: 20/20 autenticados. Con un frame manipulado (época 10): 19 autenticados, 1 rechazado. Clave TESLA falsa: rechazada contra la KROOT","GNSS::B3::6.2"
"¿Qué prueba el lab 6.2 antes de conectar a galmon?","Que el verificador es correcto: autentica lo legítimo y rechaza lo alterado, sobre un stream reproducible. Recién entonces tiene sentido enchufarlo al feed vivo","GNSS::B3::6.2"
"¿Por qué la KROOT necesita firma ECDSA si ya está en la cadena TESLA?","La cadena TESLA prueba que las claves pertenecen a una raíz, pero no que esa raíz sea de Galileo. La firma ECDSA (con pubkey probada por Merkle) ancla la KROOT a la autoridad legítima","GNSS::B3::6.2"
"¿Qué pasa si falla un eslabón de la cadena de confianza?","Se corta ahí: si la pubkey no está en Merkle, o la firma del KROOT no valida, o una clave TESLA no pertenece a la cadena, el receptor no autentica nada aguas abajo","GNSS::B3::6.2"
